"","time","P [mm]"
"4418",2016-01-31 16:10:00,0
"4419",2016-01-31 16:20:00,0.1
"4420",2016-01-31 16:30:00,0
"4421",2016-01-31 16:40:00,0.1
"4422",2016-01-31 16:50:00,0.1
"4423",2016-01-31 17:00:00,0.1
"4424",2016-01-31 17:10:00,0
"4425",2016-01-31 17:20:00,0
"4426",2016-01-31 17:30:00,0
"4427",2016-01-31 17:40:00,0
"4428",2016-01-31 17:50:00,0.1
"4429",2016-01-31 18:00:00,0
"4430",2016-01-31 18:10:00,0
"4431",2016-01-31 18:20:00,0.1
"4432",2016-01-31 18:30:00,0
"4433",2016-01-31 18:40:00,0
"4434",2016-01-31 18:50:00,0
"4435",2016-01-31 19:00:00,0.1
"4436",2016-01-31 19:10:00,0
"4437",2016-01-31 19:20:00,0
"4438",2016-01-31 19:30:00,0.1
"4439",2016-01-31 19:40:00,0.1
"4440",2016-01-31 19:50:00,0.1
"4441",2016-01-31 20:00:00,0
"4442",2016-01-31 20:10:00,0.1
"4443",2016-01-31 20:20:00,0
"4444",2016-01-31 20:30:00,0.1
"4445",2016-01-31 20:40:00,0
"4446",2016-01-31 20:50:00,0
"4447",2016-01-31 21:00:00,0.1
"4448",2016-01-31 21:10:00,0
"4449",2016-01-31 21:20:00,0.1
"4450",2016-01-31 21:30:00,0
"4451",2016-01-31 21:40:00,0.1
"4452",2016-01-31 21:50:00,0
"4453",2016-01-31 22:00:00,0
"4454",2016-01-31 22:10:00,0
"4455",2016-01-31 22:20:00,0.1
"4456",2016-01-31 22:30:00,0
"4457",2016-01-31 22:40:00,0.1
"4458",2016-01-31 22:50:00,0
"4459",2016-01-31 23:00:00,0.1
"4460",2016-01-31 23:10:00,0
"4461",2016-01-31 23:20:00,0.1
"4462",2016-01-31 23:30:00,0
"4463",2016-01-31 23:40:00,0
"4464",2016-01-31 23:50:00,0
